Дата;Номер;Сумма;Статус;Примечание;Комментарий;Контрагент;ИНН/КПП;Организация;ИНН/КПП;Тип документа;Имя файла;Дата;Номер;Сумма;Сумма НДС;Ответственный;Подразделение;Код;Дата;Время;Тип пакета;Идентификатор пакета;Запущено в обработку;Получено контрагентом;Завершено;Увеличение суммы;НДС;Уменьшение суммы;НДС
30.09.2021;БРН00709249;2 780,43;Выполнение завершено успешно;;БРН00709249 на сумму 2 780,43р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОНакл;DP_TOVTORGPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210930_bb3a62b0-2227-11ec-b9bc-00e0ed9e2e98.xml;30.09.2021;БРН00709249;2 780,43;399,59;;Аптека №1;3;30.09.2021;22:52:43;ДокОтгрВх;1fd136a2-a1a7-4737-9324-5e7383812866;30.09.2021 22:52;01.10.2021 8:38;01.10.2021 14:59;0;0;0;0
30.09.2021;БРН00709249;2 780,43;Выполнение завершено успешно;;БРН00709249 на сумму 2 780,43р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210930_bb3a62b0-2227-11ec-b9bc-00e0ed9e2e98.xml;30.09.2021;БРН00709249;2 780,43;399,59;;Аптека №1;3;30.09.2021;22:52:43;ДокОтгрВх;1fd136a2-a1a7-4737-9324-5e7383812866;;;;0;0;0;0
30.09.2021;БРН00709249;0;Выполнение завершено успешно;;БРН00709249 на сумму 2 780,43р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_3255510243325701001_4025419873402501001_20210930_bb3a62b0-2227-11ec-b9bc-00e0ed9e2e98.xml;;;0;0;;Аптека №1;3;30.09.2021;22:52:43;ДокОтгрВх;1fd136a2-a1a7-4737-9324-5e7383812866;;;;0;0;0;0
30.09.2021;БРН00709162;9 782,09;Выполнение завершено успешно;;БРН00709162 на сумму 9 782,09р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОНакл;DP_TOVTORGPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210930_e1421bc0-2225-11ec-b9bc-00e0ed9e2e98.xml;30.09.2021;БРН00709162;9 782,09;889,31;;Аптека №4;7;30.09.2021;22:40:45;ДокОтгрВх;d31b5ffb-3943-48bd-95c9-f4007a2d6837;30.09.2021 22:40;01.10.2021 8:38;01.10.2021 14:59;0;0;0;0
30.09.2021;БРН00709162;9 782,09;Выполнение завершено успешно;;БРН00709162 на сумму 9 782,09р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210930_e1421bc0-2225-11ec-b9bc-00e0ed9e2e98.xml;30.09.2021;БРН00709162;9 782,09;889,31;;Аптека №4;7;30.09.2021;22:40:45;ДокОтгрВх;d31b5ffb-3943-48bd-95c9-f4007a2d6837;;;;0;0;0;0
30.09.2021;БРН00709162;0;Выполнение завершено успешно;;БРН00709162 на сумму 9 782,09р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_3255510243325701001_4025419873402501001_20210930_e1421bc0-2225-11ec-b9bc-00e0ed9e2e98.xml;;;0;0;;Аптека №4;7;30.09.2021;22:40:45;ДокОтгрВх;d31b5ffb-3943-48bd-95c9-f4007a2d6837;;;;0;0;0;0
30.09.2021;БРН00709162;0;Выполнение завершено успешно;;БРН00709162 на сумму 9 782,09р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN__20210930_e1421bc0-2225-11ec-b9bc-00e0ed9e2e98.xml;30.09.2021;;0;0;;Аптека №4;7;30.09.2021;22:40:45;ДокОтгрВх;d31b5ffb-3943-48bd-95c9-f4007a2d6837;;;;0;0;0;0
30.09.2021;БРН00709161;1 335,21;Выполнение завершено успешно;;БРН00709161 на сумму 1 335,21р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОНакл;DP_TOVTORGPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210930_e1421bbd-2225-11ec-b9bc-00e0ed9e2e98.xml;30.09.2021;БРН00709161;1 335,21;170,43;;Аптека №4;7;30.09.2021;22:40:45;ДокОтгрВх;6d86da10-4753-4ec1-9c0f-991872f02a8a;30.09.2021 22:40;01.10.2021 8:38;01.10.2021 14:59;0;0;0;0
30.09.2021;БРН00709161;1 335,21;Выполнение завершено успешно;;БРН00709161 на сумму 1 335,21р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210930_e1421bbd-2225-11ec-b9bc-00e0ed9e2e98.xml;30.09.2021;БРН00709161;1 335,21;170,43;;Аптека №4;7;30.09.2021;22:40:45;ДокОтгрВх;6d86da10-4753-4ec1-9c0f-991872f02a8a;;;;0;0;0;0
30.09.2021;БРН00709161;0;Выполнение завершено успешно;;БРН00709161 на сумму 1 335,21р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_3255510243325701001_4025419873402501001_20210930_e1421bbd-2225-11ec-b9bc-00e0ed9e2e98.xml;;;0;0;;Аптека №4;7;30.09.2021;22:40:45;ДокОтгрВх;6d86da10-4753-4ec1-9c0f-991872f02a8a;;;;0;0;0;0
30.09.2021;БРН00709131;26 254,59;Выполнение завершено успешно;;БРН00709131 на сумму 26 254,59р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОНакл;DP_TOVTORGPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210930_6a933b74-2225-11ec-b9bc-00e0ed9e2e98.xml;30.09.2021;БРН00709131;26 254,59;2 386,80;;Аптека №3;1;30.09.2021;22:35:06;ДокОтгрВх;37c15908-85f1-40eb-b1c2-c6d301e14566;30.09.2021 22:35;01.10.2021 8:38;01.10.2021 14:58;0;0;0;0
30.09.2021;БРН00709131;26 254,59;Выполнение завершено успешно;;БРН00709131 на сумму 26 254,59р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210930_6a933b74-2225-11ec-b9bc-00e0ed9e2e98.xml;30.09.2021;БРН00709131;26 254,59;2 386,80;;Аптека №3;1;30.09.2021;22:35:06;ДокОтгрВх;37c15908-85f1-40eb-b1c2-c6d301e14566;;;;0;0;0;0
30.09.2021;БРН00709131;0;Выполнение завершено успешно;;БРН00709131 на сумму 26 254,59р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_3255510243325701001_4025419873402501001_20210930_6a933b74-2225-11ec-b9bc-00e0ed9e2e98.xml;;;0;0;;Аптека №3;1;30.09.2021;22:35:06;ДокОтгрВх;37c15908-85f1-40eb-b1c2-c6d301e14566;;;;0;0;0;0
30.09.2021;БРН00709131;0;Выполнение завершено успешно;;БРН00709131 на сумму 26 254,59р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN__20210930_6a933b74-2225-11ec-b9bc-00e0ed9e2e98.xml;30.09.2021;;0;0;;Аптека №3;1;30.09.2021;22:35:06;ДокОтгрВх;37c15908-85f1-40eb-b1c2-c6d301e14566;;;;0;0;0;0
30.09.2021;БРН00709130;13 050,60;Выполнение завершено успешно;;БРН00709130 на сумму 13 050,6р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОНакл;DP_TOVTORGPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210930_6a933b71-2225-11ec-b9bc-00e0ed9e2e98.xml;30.09.2021;БРН00709130;13 050,60;1 346,87;;Аптека №3;1;30.09.2021;22:35:03;ДокОтгрВх;e556c9c6-dd5e-4ac0-ad7c-1471c9f79a7b;30.09.2021 22:35;01.10.2021 8:38;01.10.2021 14:58;0;0;0;0
30.09.2021;БРН00709130;13 050,60;Выполнение завершено успешно;;БРН00709130 на сумму 13 050,6р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210930_6a933b71-2225-11ec-b9bc-00e0ed9e2e98.xml;30.09.2021;БРН00709130;13 050,60;1 346,87;;Аптека №3;1;30.09.2021;22:35:03;ДокОтгрВх;e556c9c6-dd5e-4ac0-ad7c-1471c9f79a7b;;;;0;0;0;0
30.09.2021;БРН00709130;0;Выполнение завершено успешно;;БРН00709130 на сумму 13 050,6р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_3255510243325701001_4025419873402501001_20210930_6a933b71-2225-11ec-b9bc-00e0ed9e2e98.xml;;;0;0;;Аптека №3;1;30.09.2021;22:35:03;ДокОтгрВх;e556c9c6-dd5e-4ac0-ad7c-1471c9f79a7b;;;;0;0;0;0
30.09.2021;БРН00709062;5 910,87;Выполнение завершено успешно;;БРН00709062 на сумму 5 910,87р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОНакл;DP_TOVTORGPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210930_4bab08b3-2224-11ec-b9bc-00e0ed9e2e98.xml;30.09.2021;БРН00709062;5 910,87;537,35;;Аптека №1;3;30.09.2021;22:28:45;ДокОтгрВх;6f0c3e76-d5c7-4313-a696-33ee962f59f8;30.09.2021 22:28;01.10.2021 8:38;01.10.2021 14:58;0;0;0;0
30.09.2021;БРН00709062;5 910,87;Выполнение завершено успешно;;БРН00709062 на сумму 5 910,87р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210930_4bab08b3-2224-11ec-b9bc-00e0ed9e2e98.xml;30.09.2021;БРН00709062;5 910,87;537,35;;Аптека №1;3;30.09.2021;22:28:45;ДокОтгрВх;6f0c3e76-d5c7-4313-a696-33ee962f59f8;;;;0;0;0;0
30.09.2021;БРН00709062;0;Выполнение завершено успешно;;БРН00709062 на сумму 5 910,87р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_3255510243325701001_4025419873402501001_20210930_4bab08b3-2224-11ec-b9bc-00e0ed9e2e98.xml;;;0;0;;Аптека №1;3;30.09.2021;22:28:45;ДокОтгрВх;6f0c3e76-d5c7-4313-a696-33ee962f59f8;;;;0;0;0;0
30.09.2021;БРН00708896;9 925,68;Выполнение завершено успешно;;БРН00708896 на сумму 9 925,68р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОНакл;DP_TOVTORGPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210930_a11be659-2221-11ec-b9bc-00e0ed9e2e98.xml;30.09.2021;БРН00708896;9 925,68;902,34;;Аптека №3;1;30.09.2021;22:07:56;ДокОтгрВх;16f1afc1-bfc0-4f87-9cb7-d83c92cc3ac2;30.09.2021 22:07;01.10.2021 8:38;01.10.2021 14:58;0;0;0;0
30.09.2021;БРН00708896;9 925,68;Выполнение завершено успешно;;БРН00708896 на сумму 9 925,68р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210930_a11be659-2221-11ec-b9bc-00e0ed9e2e98.xml;30.09.2021;БРН00708896;9 925,68;902,34;;Аптека №3;1;30.09.2021;22:07:56;ДокОтгрВх;16f1afc1-bfc0-4f87-9cb7-d83c92cc3ac2;;;;0;0;0;0
30.09.2021;БРН00708896;0;Выполнение завершено успешно;;БРН00708896 на сумму 9 925,68р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_3255510243325701001_4025419873402501001_20210930_a11be659-2221-11ec-b9bc-00e0ed9e2e98.xml;;;0;0;;Аптека №3;1;30.09.2021;22:07:56;ДокОтгрВх;16f1afc1-bfc0-4f87-9cb7-d83c92cc3ac2;;;;0;0;0;0
30.09.2021;БРН00708896;0;Выполнение завершено успешно;;БРН00708896 на сумму 9 925,68р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN__20210930_a11be659-2221-11ec-b9bc-00e0ed9e2e98.xml;30.09.2021;;0;0;;Аптека №3;1;30.09.2021;22:07:56;ДокОтгрВх;16f1afc1-bfc0-4f87-9cb7-d83c92cc3ac2;;;;0;0;0;0
30.09.2021;БРН00708895;2 530,91;Выполнение завершено успешно;;БРН00708895 на сумму 2 530,91р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОНакл;DP_TOVTORGPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210930_a11be656-2221-11ec-b9bc-00e0ed9e2e98.xml;30.09.2021;БРН00708895;2 530,91;382,46;;Аптека №3;1;30.09.2021;22:07:56;ДокОтгрВх;f21a62fa-08c5-406c-a362-009160b5ea9a;30.09.2021 22:07;01.10.2021 8:38;01.10.2021 14:58;0;0;0;0
30.09.2021;БРН00708895;2 530,91;Выполнение завершено успешно;;БРН00708895 на сумму 2 530,91р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210930_a11be656-2221-11ec-b9bc-00e0ed9e2e98.xml;30.09.2021;БРН00708895;2 530,91;382,46;;Аптека №3;1;30.09.2021;22:07:56;ДокОтгрВх;f21a62fa-08c5-406c-a362-009160b5ea9a;;;;0;0;0;0
30.09.2021;БРН00708895;0;Выполнение завершено успешно;;БРН00708895 на сумму 2 530,91р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_3255510243325701001_4025419873402501001_20210930_a11be656-2221-11ec-b9bc-00e0ed9e2e98.xml;;;0;0;;Аптека №3;1;30.09.2021;22:07:56;ДокОтгрВх;f21a62fa-08c5-406c-a362-009160b5ea9a;;;;0;0;0;0
30.09.2021;БРН00708889;20 363,80;Выполнение завершено успешно;;БРН00708889 на сумму 20 363,8р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОНакл;DP_TOVTORGPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210930_94a1c435-2221-11ec-b9bc-00e0ed9e2e98.xml;30.09.2021;БРН00708889;20 363,80;1 851,26;;Аптека №7;9;30.09.2021;22:07:54;ДокОтгрВх;229312d7-8eb1-4d87-9b83-b397d74af015;30.09.2021 22:07;01.10.2021 8:38;01.10.2021 14:58;0;0;0;0
30.09.2021;БРН00708889;20 363,80;Выполнение завершено успешно;;БРН00708889 на сумму 20 363,8р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210930_94a1c435-2221-11ec-b9bc-00e0ed9e2e98.xml;30.09.2021;БРН00708889;20 363,80;1 851,26;;Аптека №7;9;30.09.2021;22:07:54;ДокОтгрВх;229312d7-8eb1-4d87-9b83-b397d74af015;;;;0;0;0;0
30.09.2021;БРН00708889;0;Выполнение завершено успешно;;БРН00708889 на сумму 20 363,8р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_3255510243325701001_4025419873402501001_20210930_94a1c435-2221-11ec-b9bc-00e0ed9e2e98.xml;;;0;0;;Аптека №7;9;30.09.2021;22:07:54;ДокОтгрВх;229312d7-8eb1-4d87-9b83-b397d74af015;;;;0;0;0;0
30.09.2021;БРН00708889;0;Выполнение завершено успешно;;БРН00708889 на сумму 20 363,8р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN__20210930_94a1c435-2221-11ec-b9bc-00e0ed9e2e98.xml;30.09.2021;;0;0;;Аптека №7;9;30.09.2021;22:07:54;ДокОтгрВх;229312d7-8eb1-4d87-9b83-b397d74af015;;;;0;0;0;0
30.09.2021;БРН00708888;3 663,53;Выполнение завершено успешно;;БРН00708888 на сумму 3 663,53р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОНакл;DP_TOVTORGPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210930_8e534e02-2221-11ec-b9bc-00e0ed9e2e98.xml;30.09.2021;БРН00708888;3 663,53;421,16;;Аптека №7;9;30.09.2021;22:07:51;ДокОтгрВх;6c92c08f-e217-46cc-94c5-58efbffbf45e;30.09.2021 22:07;01.10.2021 8:38;01.10.2021 14:58;0;0;0;0
30.09.2021;БРН00708888;3 663,53;Выполнение завершено успешно;;БРН00708888 на сумму 3 663,53р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20210930_8e534e02-2221-11ec-b9bc-00e0ed9e2e98.xml;30.09.2021;БРН00708888;3 663,53;421,16;;Аптека №7;9;30.09.2021;22:07:51;ДокОтгрВх;6c92c08f-e217-46cc-94c5-58efbffbf45e;;;;0;0;0;0
30.09.2021;БРН00708888;0;Выполнение завершено успешно;;БРН00708888 на сумму 3 663,53р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_3255510243325701001_4025419873402501001_20210930_8e534e02-2221-11ec-b9bc-00e0ed9e2e98.xml;;;0;0;;Аптека №7;9;30.09.2021;22:07:51;ДокОтгрВх;6c92c08f-e217-46cc-94c5-58efbffbf45e;;;;0;0;0;0
30.09.2021;БРН00708888;0;Выполнение завершено успешно;;БРН00708888 на сумму 3 663,53р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN__20210930_8e534e02-2221-11ec-b9bc-00e0ed9e2e98.xml;30.09.2021;;0;0;;Аптека №7;9;30.09.2021;22:07:51;ДокОтгрВх;6c92c08f-e217-46cc-94c5-58efbffbf45e;;;;0;0;0;0
